id,children,depth,followers,has_steps,hierarchy,prerequisites,progress_id,root_id,root_title,title,topological_index,is_deprecated,theory,root_subgroup_title,parent_id,verification_step,url
1390,[],6,"[579, 1572]",True,"[1162, 1164, 209, 1250, 536, 1572]",[535],2-1390,1162,Computer science,Hierarchy of exceptions,157,False,13264,Programming languages,1572,13269,https://hyperskill.org/topics/1390
579,[],6,"[582, 998, 1571]",True,"[1162, 1164, 209, 1250, 536, 1571]",[1390],2-579,1162,Computer science,Taming exceptions,158,False,7601,Programming languages,1571,7603,https://hyperskill.org/topics/579
583,[],6,"[870, 1252, 1572]",True,"[1162, 1164, 209, 1250, 536, 1572]",[582],2-583,1162,Computer science,Null safety,160,False,7619,Programming languages,1572,7625,https://hyperskill.org/topics/583
998,[],6,"[1122, 1571, 1569, 1725]",True,"[1162, 1164, 209, 1250, 536, 1571]",[579],2-998,1162,Computer science,The try-catch statement,162,False,10622,Programming languages,1571,10627,https://hyperskill.org/topics/998
393,[],6,"[417, 529, 1870, 993]",True,"[1162, 1164, 331, 1202, 427, 993]",[394],2-393,1162,Computer science,Quotes and multi-line strings,181,False,5814,Programming languages,993,6882,https://hyperskill.org/topics/393
417,[],6,"[508, 1510, 885, 1801, 1037, 1818, 1601, 490, 1687, 1789, 1839, 1113, 993, 1580, 1703]",True,"[1162, 1164, 331, 1202, 427, 993]","[404, 393]",2-417,1162,Computer science,String formatting,182,False,6037,Programming languages,993,6900,https://hyperskill.org/topics/417
1122,[],6,[1571],True,"[1162, 1164, 209, 1250, 536, 1571]",[998],2-1122,1162,Computer science,The try-catch-finally statement,191,False,11809,Programming languages,1571,11815,https://hyperskill.org/topics/1122
534,[],6,"[569, 751, 416, 965, 967, 914, 1559]",True,"[1162, 1164, 331, 1203, 424, 1559]",[401],2-534,1162,Computer science,Arguments,222,False,7248,Programming languages,1559,8556,https://hyperskill.org/topics/534
1261,"[96, 6]",6,[13],False,"[1162, 1164, 73, 1258, 251, 13]","[96, 6]",2-1261,1162,Computer science,Objects,236,False,,Programming languages,13,,https://hyperskill.org/topics/1261
167,[],6,"[168, 1100, 170, 197, 871, 1272, 1470]",True,"[1162, 1164, 73, 1258, 76, 1272]","[116, 17, 6]",2-167,1162,Computer science,Introduction to generic programming,238,False,3492,Programming languages,1272,2595,https://hyperskill.org/topics/167
168,[],6,"[171, 1272, 1769]",True,"[1162, 1164, 73, 1258, 76, 1272]","[22, 167]",2-168,1162,Computer science,Generics and Object,239,False,3493,Programming languages,1272,3537,https://hyperskill.org/topics/168
1100,[],6,"[49, 48, 951]",True,"[1162, 1164, 73, 1258, 950, 951]","[985, 571, 167]",2-1100,1162,Computer science,Lambda expressions,240,False,11635,Programming languages,951,2359,https://hyperskill.org/topics/1100
49,[],6,"[48, 951]",True,"[1162, 1164, 73, 1258, 950, 951]",[1100],2-49,1162,Computer science,Method references,241,False,3620,Programming languages,951,3339,https://hyperskill.org/topics/49
48,[],6,"[51, 871, 299, 300, 951, 452, 1351]",True,"[1162, 1164, 73, 1258, 950, 951]","[1137, 1071, 1100, 49]",2-48,1162,Computer science,Functional interfaces,242,False,11636,Programming languages,951,2371,https://hyperskill.org/topics/48
170,[],6,"[83, 1272, 852]",True,"[1162, 1164, 73, 1258, 76, 1272]",[167],2-170,1162,Computer science,Generic methods,243,False,3606,Programming languages,1272,3605,https://hyperskill.org/topics/170
83,[],6,"[85, 1272, 84, 1769]",True,"[1162, 1164, 73, 1258, 76, 1272]",[170],2-83,1162,Computer science,Type Bounds,244,False,8216,Programming languages,1272,2610,https://hyperskill.org/topics/83
501,[],6,"[510, 1601, 1831, 993]",True,"[1162, 1164, 331, 1202, 427, 993]","[400, 404]",2-501,1162,Computer science,Basic string methods,248,False,6842,Programming languages,993,6850,https://hyperskill.org/topics/501
192,[],6,"[172, 111, 125, 1299, 1271]",True,"[1162, 1164, 73, 194, 1271]","[148, 149, 876]",2-192,1162,Computer science,Running programs on your computer,265,False,3746,Programming languages,1271,2492,https://hyperskill.org/topics/192
197,[],6,"[171, 166, 1246, 304, 1245, 1257]",True,"[1162, 1164, 73, 1215, 47, 1257]","[167, 267]",2-197,1162,Computer science,What are collections,277,False,3770,Programming languages,1257,8345,https://hyperskill.org/topics/197
171,[],6,"[42, 40, 45, 1256, 1392]",True,"[1162, 1164, 73, 1215, 47, 1256]","[124, 168, 197]",2-171,1162,Computer science,The Collections Framework overview,278,False,3624,Programming languages,1256,2320,https://hyperskill.org/topics/171
435,[],6,"[626, 416, 509, 564, 434, 615, 1206, 514, 546, 956, 1113, 855, 1344]",True,"[1162, 1164, 331, 1202, 481, 1206]",[395],2-435,1162,Computer science,Indexes,285,False,6189,Programming languages,1206,8496,https://hyperskill.org/topics/435
626,[],6,"[790, 720, 992, 837]",True,"[1162, 1164, 331, 1202, 427, 992]","[401, 405, 435]",2-626,1162,Computer science,Identity testing,286,False,8077,Programming languages,992,8299,https://hyperskill.org/topics/626
790,[],6,"[949, 791, 992]",True,"[1162, 1164, 331, 1202, 427, 992]","[407, 608, 626]",2-790,1162,Computer science,Objects in Python,287,False,9262,Programming languages,992,9266,https://hyperskill.org/topics/790
440,[],6,"[991, 868, 965, 844, 1037, 615, 967]",True,"[1162, 1164, 331, 1202, 427, 991]",[396],2-440,1162,Computer science,Type casting,289,False,6224,Programming languages,991,6228,https://hyperskill.org/topics/440
529,[],6,"[510, 877, 993]",True,"[1162, 1164, 331, 1202, 427, 993]",[393],2-529,1162,Computer science,Escape sequences,303,False,7130,Programming languages,993,7136,https://hyperskill.org/topics/529
510,[],6,"[616, 965, 474, 1113, 993, 1905]",True,"[1162, 1164, 331, 1202, 427, 993]","[429, 501, 529]",2-510,1162,Computer science,Split and join,304,False,6972,Programming languages,993,6980,https://hyperskill.org/topics/510
918,[],6,"[923, 919, 1865, 1561]",True,"[1162, 1164, 331, 1203, 424, 1561]",[401],2-918,1162,Computer science,Function decorators,307,False,10103,Programming languages,1561,10110,https://hyperskill.org/topics/918
475,[],6,"[751, 1208, 791, 616, 1446, 965, 917, 844, 906, 691, 935, 700, 1871, 967, 598, 1370, 1759, 1113]",True,"[1162, 1164, 331, 1202, 481, 1208]","[396, 398]",2-475,1162,Computer science,Dictionary,318,False,6481,Programming languages,1208,9144,https://hyperskill.org/topics/475
751,[],6,"[1046, 1208, 1069, 514]",True,"[1162, 1164, 331, 1202, 481, 1208]","[429, 534, 475]",2-751,1162,Computer science,Dictionary methods,319,False,9008,Programming languages,1208,9139,https://hyperskill.org/topics/751
1046,[],6,"[1208, 853, 1673, 1510, 474]",True,"[1162, 1164, 331, 1202, 481, 1208]",[751],2-1046,1162,Computer science,Operations with dictionary,320,False,11096,Programming languages,1208,8834,https://hyperskill.org/topics/1046
166,[],6,"[42, 1970, 1257]",True,"[1162, 1164, 73, 1215, 47, 1257]","[97, 197, 346]",2-166,1162,Computer science,ArrayList,325,False,3567,Programming languages,1257,2321,https://hyperskill.org/topics/166
42,[],6,"[1495, 40, 85, 1246, 39, 300, 50, 41, 1256, 627, 1392]",True,"[1162, 1164, 73, 1215, 47, 1256]","[171, 166]",2-42,1162,Computer science,The List interface,326,False,3581,Programming languages,1256,8400,https://hyperskill.org/topics/42
51,[],6,"[871, 55, 52, 951, 50]",True,"[1162, 1164, 73, 1258, 950, 951]",[48],2-51,1162,Computer science,Standard functional interfaces,327,False,3623,Programming languages,951,2396,https://hyperskill.org/topics/51
871,[],6,"[951, 50, 852]",True,"[1162, 1164, 73, 1258, 950, 951]","[164, 167, 48, 51]",2-871,1162,Computer science,Optional,328,False,9699,Programming languages,951,9700,https://hyperskill.org/topics/871
1267,"[124, 1071, 122, 123, 1495]",6,[195],False,"[1162, 1164, 73, 1258, 251, 195]","[124, 1071, 122, 123, 1495]",2-1267,1162,Computer science,Interfaces and abstract classes,330,False,,Programming languages,195,,https://hyperskill.org/topics/1267
40,[],6,"[50, 41, 46, 1256]",True,"[1162, 1164, 73, 1215, 47, 1256]","[171, 42]",2-40,1162,Computer science,The Set interface,331,False,3575,Programming languages,1256,2330,https://hyperskill.org/topics/40
85,[],6,"[1272, 84]",True,"[1162, 1164, 73, 1258, 76, 1272]","[83, 42]",2-85,1162,Computer science,Wildcards,332,False,9455,Programming languages,1272,2638,https://hyperskill.org/topics/85
84,[],6,"[80, 82, 1273]",True,"[1162, 1164, 73, 1258, 76, 1273]","[83, 85]",2-84,1162,Computer science,Type Erasure,334,False,10086,Programming languages,1273,2626,https://hyperskill.org/topics/84
162,[],6,"[1401, 169]",True,"[1162, 1164, 73, 1259, 254, 169]","[96, 1495]",2-162,1162,Computer science,BigInteger,335,False,3508,Programming languages,169,3473,https://hyperskill.org/topics/162
1401,[],6,[169],True,"[1162, 1164, 73, 1259, 254, 169]",[162],2-1401,1162,Computer science,BigDecimal,336,False,13511,Programming languages,169,13514,https://hyperskill.org/topics/1401
80,[],6,[1273],True,"[1162, 1164, 73, 1258, 76, 1273]","[108, 84]",2-80,1162,Computer science,Generics and Reflection,337,False,10088,Programming languages,1273,2591,https://hyperskill.org/topics/80
82,[],6,[1273],True,"[1162, 1164, 73, 1258, 76, 1273]",[84],2-82,1162,Computer science,Reification,338,False,10087,Programming languages,1273,2600,https://hyperskill.org/topics/82
1246,[],6,"[1338, 1257]",True,"[1162, 1164, 73, 1215, 47, 1257]","[197, 42]",2-1246,1162,Computer science,LinkedList vs. ArrayList,341,False,12391,Programming languages,1257,12395,https://hyperskill.org/topics/1246
55,[],6,[951],True,"[1162, 1164, 73, 1258, 950, 951]",[51],2-55,1162,Computer science,Currying,342,False,3579,Programming languages,951,2432,https://hyperskill.org/topics/55
39,[],6,[1256],True,"[1162, 1164, 73, 1215, 47, 1256]",[42],2-39,1162,Computer science,The utility class Collections,344,False,3573,Programming languages,1256,2356,https://hyperskill.org/topics/39
454,[],6,"[509, 651, 634, 597, 1819, 1206, 546, 1905]",True,"[1162, 1164, 331, 1202, 481, 1206]","[407, 429]",2-454,1162,Computer science,List comprehension,345,False,6315,Programming languages,1206,9501,https://hyperskill.org/topics/454
416,[],6,"[949, 952, 1206, 1624, 532, 731, 1159]",True,"[1162, 1164, 331, 1202, 481, 1206]","[395, 415, 534, 435]",2-416,1162,Computer science,Operations with list,346,False,6031,Programming languages,1206,10068,https://hyperskill.org/topics/416
949,[],6,"[685, 1559]",True,"[1162, 1164, 331, 1203, 424, 1559]","[790, 416]",2-949,1162,Computer science,Default arguments,347,False,10295,Programming languages,1559,7254,https://hyperskill.org/topics/949
952,[],6,"[983, 1343]",True,"[1162, 1164, 331, 1202, 427, 983]","[415, 407, 416]",2-952,1162,Computer science,Conversion to boolean,348,False,10327,Programming languages,983,10329,https://hyperskill.org/topics/952
509,[],6,"[791, 844, 1206]",True,"[1162, 1164, 331, 1202, 481, 1206]","[435, 454]",2-509,1162,Computer science,Nested lists,359,False,6938,Programming languages,1206,6943,https://hyperskill.org/topics/509
791,[],6,[992],True,"[1162, 1164, 331, 1202, 427, 992]","[414, 790, 475, 509]",2-791,1162,Computer science,Copy of an object,360,False,9268,Programming languages,992,9274,https://hyperskill.org/topics/791
487,[],6,"[1446, 744, 1209, 598, 1624, 1759, 1778]",True,"[1162, 1164, 331, 1202, 481, 1209]","[395, 405]",2-487,1162,Computer science,Set,394,False,6643,Programming languages,1209,8087,https://hyperskill.org/topics/487
523,[],6,"[634, 914, 1561]",True,"[1162, 1164, 331, 1203, 424, 1561]","[401, 407]",2-523,1162,Computer science,Lambda functions,396,False,7092,Programming languages,1561,7100,https://hyperskill.org/topics/523
616,[],6,[1558],True,"[1162, 1164, 331, 1202, 481, 1558]","[414, 510, 475]",2-616,1162,Computer science,Defaultdict and Counter,402,False,7989,Programming languages,1558,7990,https://hyperskill.org/topics/616
564,[],6,"[685, 1673, 1446, 1818, 906, 598, 834, 1210, 1343, 1311, 1759, 968, 699, 1580]",True,"[1162, 1164, 331, 1202, 481, 1210]",[435],2-564,1162,Computer science,Tuple,416,False,7462,Programming languages,1210,7470,https://hyperskill.org/topics/564
685,[],6,"[853, 1510, 1818, 1559]",True,"[1162, 1164, 331, 1203, 424, 1559]","[429, 949, 564]",2-685,1162,Computer science,Args,417,False,8560,Programming languages,1559,9548,https://hyperskill.org/topics/685
853,[],6,"[1673, 1559, 712]",True,"[1162, 1164, 331, 1203, 424, 1559]","[1046, 685]",2-853,1162,Computer science,Kwargs,418,False,9544,Programming languages,1559,7250,https://hyperskill.org/topics/853
1673,[],6,[1561],True,"[1162, 1164, 331, 1203, 424, 1561]","[1046, 1131, 564, 853]",2-1673,1162,Computer science,Function annotations,419,False,15664,Programming languages,1561,,https://hyperskill.org/topics/1673
125,[],6,[1271],True,"[1162, 1164, 73, 194, 1271]","[17, 96, 192, 318]",2-125,1162,Computer science,Class files and Bytecode,427,False,3502,Programming languages,1271,2995,https://hyperskill.org/topics/125
319,[],6,"[1890, 132, 1762, 1271]",True,"[1162, 1164, 73, 194, 1271]","[1038, 191, 318]",2-319,1162,Computer science,Call stack,428,False,5135,Programming languages,1271,12429,https://hyperskill.org/topics/319
1890,[],6,[1271],True,"[1162, 1164, 73, 194, 1271]","[60, 319]",2-1890,1162,Computer science,Stack trace,429,False,17477,Programming languages,1271,,https://hyperskill.org/topics/1890
434,[],6,"[977, 915, 1206, 978, 1343, 532, 585]",True,"[1162, 1164, 331, 1202, 481, 1206]",[435],2-434,1162,Computer science,Slicing,430,False,6177,Programming languages,1206,6969,https://hyperskill.org/topics/434
1446,[],6,[1558],True,"[1162, 1164, 331, 1202, 481, 1558]","[409, 608, 475, 487, 564]",2-1446,1162,Computer science,How to choose a collection to use,434,False,13907,Programming languages,1558,13910,https://hyperskill.org/topics/1446
624,[],6,"[625, 994]",True,"[1162, 1164, 331, 1202, 427, 994]","[405, 604]",2-624,1162,Computer science,Bytes basics,454,False,8061,Programming languages,994,8065,https://hyperskill.org/topics/624
625,[],6,"[994, 699]",True,"[1162, 1164, 331, 1202, 427, 994]",[624],2-625,1162,Computer science,Creating bytes,456,False,8069,Programming languages,994,8597,https://hyperskill.org/topics/625
744,[],6,[1209],True,"[1162, 1164, 331, 1202, 481, 1209]",[487],2-744,1162,Computer science,Set operations,464,False,8991,Programming languages,1209,8995,https://hyperskill.org/topics/744
1569,[],6,[1572],True,"[1162, 1164, 209, 1250, 536, 1572]","[998, 1012, 591]",2-1569,1162,Computer science,Creating custom exceptions,494,False,15011,Programming languages,1572,,https://hyperskill.org/topics/1569
268,[],6,"[507, 1249, 275]",True,"[1162, 1163, 521, 1616, 281, 1249]",[267],2-268,1162,Computer science,Graph,514,False,15967,Fundamentals,1249,6687,https://hyperskill.org/topics/268
295,[],6,"[294, 1278]",True,"[1162, 1164, 73, 1215, 79, 1278]","[96, 812]",2-295,1162,Computer science,Threads as objects,517,False,4875,Programming languages,1278,2521,https://hyperskill.org/topics/295
294,[],6,"[72, 1278, 483, 303]",True,"[1162, 1164, 73, 1215, 79, 1278]","[124, 295]",2-294,1162,Computer science,Custom threads,518,False,4876,Programming languages,1278,2529,https://hyperskill.org/topics/294
72,[],6,"[297, 1278]",True,"[1162, 1164, 73, 1215, 79, 1278]","[65, 294]",2-72,1162,Computer science,Thread management,519,False,3619,Programming languages,1278,2536,https://hyperskill.org/topics/72
297,[],6,"[77, 299, 296, 1323, 298, 1278, 303]",True,"[1162, 1164, 73, 1215, 79, 1278]",[72],2-297,1162,Computer science,Exceptions in threads,520,False,4882,Programming languages,1278,2535,https://hyperskill.org/topics/297
77,[],6,"[86, 1280]",True,"[1162, 1164, 73, 1215, 79, 1280]",[297],2-77,1162,Computer science,Shared data,521,False,3610,Programming languages,1280,2567,https://hyperskill.org/topics/77
86,[],6,"[1280, 304]",True,"[1162, 1164, 73, 1215, 79, 1280]",[77],2-86,1162,Computer science,Thread synchronization,522,False,3557,Programming languages,1280,2647,https://hyperskill.org/topics/86
304,[],6,"[305, 1830, 1281]",True,"[1162, 1164, 73, 1215, 79, 1281]","[197, 86]",2-304,1162,Computer science,Collections and thread-safety,524,False,4984,Programming languages,1281,13876,https://hyperskill.org/topics/304
299,[],6,"[300, 1279]",True,"[1162, 1164, 73, 1215, 79, 1279]","[48, 297]",2-299,1162,Computer science,Executors,525,False,4895,Programming languages,1279,13649,https://hyperskill.org/topics/299
296,[],6,"[300, 1279]",True,"[1162, 1164, 73, 1215, 79, 1279]",[297],2-296,1162,Computer science,Interruptions,526,False,4881,Programming languages,1279,2542,https://hyperskill.org/topics/296
300,[],6,[1279],True,"[1162, 1164, 73, 1215, 79, 1279]","[48, 42, 299, 296]",2-300,1162,Computer science,Callable and Future,527,False,4905,Programming languages,1279,4944,https://hyperskill.org/topics/300
1323,[],6,[1279],True,"[1162, 1164, 73, 1215, 79, 1279]",[297],2-1323,1162,Computer science,Timers,528,False,12759,Programming languages,1279,12765,https://hyperskill.org/topics/1323
298,[],6,[1278],True,"[1162, 1164, 73, 1215, 79, 1278]",[297],2-298,1162,Computer science,States of a thread,530,False,4883,Programming languages,1278,13652,https://hyperskill.org/topics/298
507,[],6,"[334, 1249, 330, 612]",True,"[1162, 1163, 521, 1616, 281, 1249]",[268],2-507,1162,Computer science,"Nodes, cycles and paths",537,False,15968,Fundamentals,1249,5168,https://hyperskill.org/topics/507
334,[],6,"[1249, 371, 282, 287]",True,"[1162, 1163, 521, 1616, 281, 1249]",[507],2-334,1162,Computer science,Representation of graphs,538,False,15969,Fundamentals,1249,5250,https://hyperskill.org/topics/334
371,[],6,"[1589, 366, 1533, 363, 372, 1619]",True,"[1162, 1163, 521, 1616, 281, 1619]",[334],2-371,1162,Computer science,Weighted graph,551,False,5645,Fundamentals,1619,10235,https://hyperskill.org/topics/371
1601,[],6,[993],True,"[1162, 1164, 331, 1202, 427, 993]","[405, 414, 417, 501]",2-1601,1162,Computer science,The string module,553,False,15332,Programming languages,993,,https://hyperskill.org/topics/1601
1589,[],6,"[366, 1533, 363, 1595, 364, 1254]",True,"[1162, 1163, 521, 1606, 1609, 1254]",[371],2-1589,1162,Computer science,Shortest path problem,554,False,15223,Fundamentals,1254,,https://hyperskill.org/topics/1589
906,[],6,"[1558, 1831]",True,"[1162, 1164, 331, 1202, 481, 1558]","[475, 564]",2-906,1162,Computer science,Collections module,560,False,10014,Programming languages,1558,10015,https://hyperskill.org/topics/906
52,[],6,"[951, 70]",True,"[1162, 1164, 73, 1258, 950, 951]","[51, 157]",2-52,1162,Computer science,Function composition,584,False,3580,Programming languages,951,2406,https://hyperskill.org/topics/52
160,[],6,"[324, 382, 1763]",True,"[1162, 1164, 73, 1258, 158, 1763]","[128, 157]",2-160,1162,Computer science,Encapsulating object creation,586,False,3577,Programming languages,1763,3326,https://hyperskill.org/topics/160
324,[],6,"[382, 1763]",True,"[1162, 1164, 73, 1258, 158, 1763]","[123, 160]",2-324,1162,Computer science,Factory method,587,False,5761,Programming languages,1763,5762,https://hyperskill.org/topics/324
326,[],6,[1764],True,"[1162, 1164, 73, 1258, 158, 1764]","[122, 157]",2-326,1162,Computer science,Template method,588,False,5155,Programming languages,1764,5203,https://hyperskill.org/topics/326
